,Offense_Count
23397,741
23398,5
23399,0
23400,2
23401,7
23402,0
23403,0
23404,1901
23405,3704
23406,3
23407,137
23408,5
23409,140
23410,4
23411,0
23412,0
23413,0
23414,81
23415,107
23416,142
23417,4928
23418,357
23419,1
23420,472
23421,863
23422,178
23423,2000
23424,317
23425,8009
23426,31
23427,325
23428,11
23429,1146
23430,3760
23431,3434
23432,2492
23433,201
23434,107
23435,2808
23436,8
23437,523
23438,56
23439,40
23440,626
23441,7
23442,5180
23443,30
23444,176
23445,825
23446,0
23447,0
23448,0
23449,0
23450,0
23451,0
23452,1914
23453,3362
23454,5
23455,174
23456,4
23457,125
23458,11
23459,0
23460,0
23461,0
23462,62
23463,86
23464,139
23465,5230
23466,375
23467,3
23468,440
23469,917
23470,161
23471,2001
23472,534
23473,12391
23474,57
23475,672
23476,17
23477,1377
23478,5724
23479,4454
23480,3114
23481,266
23482,213
23483,3606
23484,13
23485,611
23486,135
23487,84
23488,840
23489,10
23490,6551
23491,19
23492,174
23493,1371
23494,0
23495,0
23496,7
23497,7
23498,0
23499,0
23500,2964
23501,4988
23502,1
23503,189
23504,7
23505,307
23506,24
23507,0
23508,0
23509,0
23510,91
23511,123
23512,212
23513,6809
23514,447
23515,0
23516,110
23517,1472
23518,163
23519,2002
23520,239
23521,11493
23522,20
23523,286
23524,15
23525,1137
23526,5261
23527,2227
23528,1424
23529,177
23530,105
23531,1748
23532,42
23533,259
23534,106
23535,34
23536,404
23537,5
23538,3788
23539,9
23540,163
23541,693
23542,0
23543,0
23544,1
23545,8
23546,0
23547,0
23548,1571
23549,4768
23550,1
23551,112
23552,5
23553,157
23554,14
23555,0
23556,0
23557,0
23558,47
23559,93
23560,139
23561,4142
23562,265
23563,0
23564,58
23565,840
23566,77
23567,2003
23568,335
23569,13580
23570,24
23571,381
23572,16
23573,1143
23574,5820
23575,3600
23576,2384
23577,239
23578,152
23579,2837
23580,62
23581,430
23582,149
23583,51
23584,649
23585,19
23586,4085
23587,20
23588,172
23589,1087
23590,1
23591,0
23592,0
23593,9
23594,0
23595,0
23596,2110
23597,5129
23598,1
23599,173
23600,6
23601,177
23602,41
23603,0
23604,0
23605,0
23606,78
23607,113
23608,161
23609,4874
23610,337
23611,0
23612,50
23613,1113
23614,91
23615,2004
23616,348
23617,14724
23618,52
23619,421
23620,25
23621,1478
23622,5139
23623,3261
23624,2009
23625,317
23626,161
23627,2560
23628,73
23629,357
23630,157
23631,53
23632,602
23633,35
23634,4205
23635,33
23636,250
23637,1220
23638,0
23639,0
23640,0
23641,4
23642,0
23643,0
23644,2668
23645,4989
23646,2
23647,142
23648,6
23649,195
23650,74
23651,0
23652,0
23653,0
23654,56
23655,128
23656,215
23657,5669
23658,400
23659,0
23660,32
23661,1259
23662,156
23663,2005
23664,392
23665,14464
23666,63
23667,429
23668,17
23669,1517
23670,5102
23671,3398
23672,1939
23673,377
23674,174
23675,2606
23676,116
23677,398
23678,218
23679,70
23680,708
23681,22
23682,4808
23683,41
23684,235
23685,1116
23686,0
23687,0
23688,0
23689,1
23690,0
23691,0
23692,2530
23693,5581
23694,3
23695,149
23696,8
23697,167
23698,98
23699,0
23700,0
23701,0
23702,72
23703,158
23704,212
23705,5724
23706,444
23707,0
23708,51
23709,1447
23710,137
23711,2006
23712,320
23713,12861
23714,45
23715,413
23716,10
23717,1164
23718,4492
23719,2878
23720,1815
23721,228
23722,192
23723,2334
23724,99
23725,323
23726,77
23727,36
23728,463
23729,27
23730,4483
23731,45
23732,153
23733,961
23734,0
23735,0
23736,0
23737,24
23738,0
23739,0
23740,2207
23741,4944
23742,1
23743,97
23744,5
23745,200
23746,35
23747,0
23748,0
23749,0
23750,33
23751,107
23752,171
23753,5173
23754,466
23755,0
23756,22
23757,1309
23758,101
23759,2007
23760,443
23761,13979
23762,49
23763,465
23764,33
23765,1469
23766,4840
23767,3552
23768,2091
23769,331
23770,254
23771,2819
23772,143
23773,394
23774,150
23775,84
23776,674
23777,46
23778,4299
23779,58
23780,228
23781,983
23782,0
23783,0
23784,0
23785,5
23786,0
23787,0
23788,3121
23789,5162
23790,0
23791,101
23792,7
23793,182
23794,57
23795,0
23796,0
23797,0
23798,77
23799,176
23800,185
23801,6285
23802,555
23803,0
23804,45
23805,1289
23806,99
23807,2008
23808,471
23809,14286
23810,54
23811,552
23812,27
23813,1501
23814,4676
23815,4046
23816,2434
23817,296
23818,325
23819,3258
23820,203
23821,472
23822,135
23823,73
23824,726
23825,46
23826,4022
23827,47
23828,222
23829,764
23830,0
23831,0
23832,0
23833,3
23834,0
23835,0
23836,3635
23837,5434
23838,1
23839,114
23840,3
23841,196
23842,46
23843,0
23844,0
23845,0
23846,46
23847,175
23848,176
23849,6511
23850,579
23851,0
23852,78
23853,1318
23854,108
23855,2009
23856,520
23857,14178
23858,39
23859,598
23860,18
23861,1505
23862,4567
23863,4127
23864,2557
23865,280
23866,321
23867,3360
23868,202
23869,447
23870,105
23871,94
23872,709
23873,63
23874,3699
23875,40
23876,226
23877,796
23878,0
23879,0
23880,0
23881,5
23882,0
23883,0
23884,3902
23885,4537
23886,1
23887,70
23888,5
23889,184
23890,24
23891,0
23892,0
23893,0
23894,63
23895,197
23896,170
23897,6639
23898,710
23899,0
23900,55
23901,1308
23902,122
23903,2010
23904,714
23905,14161
23906,42
23907,580
23908,20
23909,1269
23910,4179
23911,4066
23912,2446
23913,332
23914,327
23915,3322
23916,217
23917,398
23918,120
23919,84
23920,679
23921,77
23922,3610
23923,51
23924,225
23925,791
23926,0
23927,0
23928,0
23929,3
23930,0
23931,0
23932,3918
23933,4534
23934,4
23935,86
23936,7
23937,175
23938,50
23939,0
23940,0
23941,0
23942,58
23943,187
23944,165
23945,6068
23946,738
23947,0
23948,60
23949,1281
23950,86
23951,2011
23952,609
23953,13655
23954,51
23955,592
23956,28
23957,1369
23958,4177
23959,4011
23960,2341
23961,367
23962,348
23963,3233
23964,177
23965,401
23966,133
23967,93
23968,696
23969,69
23970,3307
23971,40
23972,218
23973,814
23974,0
23975,0
23976,0
23977,3
23978,0
23979,0
23980,3947
23981,4422
23982,1
23983,95
23984,7
23985,177
23986,103
23987,0
23988,0
23989,0
23990,61
23991,221
23992,137
23993,5991
23994,753
23995,0
23996,59
23997,1285
23998,77
23999,2012
24000,579
24001,13451
24002,33
24003,478
24004,17
24005,1201
24006,3723
24007,4301
24008,2427
24009,561
24010,348
24011,3505
24012,169
24013,413
24014,180
24015,67
24016,719
24017,59
24018,3277
24019,54
24020,281
24021,930
24022,0
24023,0
24024,0
24025,18
24026,0
24027,0
24028,4668
24029,3689
24030,0
24031,86
24032,8
24033,175
24034,48
24035,0
24036,0
24037,0
24038,71
24039,247
24040,147
24041,5522
24042,743
24043,0
24044,72
24045,1254
24046,96
24047,2013
24048,616
24049,13381
24050,35
24051,430
24052,21
24053,1068
24054,4627
24055,6419
24056,3201
24057,956
24058,467
24059,4861
24060,237
24061,946
24062,305
24063,133
24064,1474
24065,90
24066,3393
24067,109
24068,235
24069,914
24070,0
24071,0
24072,0
24073,23
24074,0
24075,0
24076,4616
24077,3475
24078,0
24079,85
24080,0
24081,164
24082,64
24083,0
24084,0
24085,0
24086,55
24087,216
24088,147
24089,5390
24090,732
24091,0
24092,58
24093,1179
24094,115
24095,2014
24096,585
24097,12594
24098,20
24099,411
24100,14
24101,993
24102,4938
24103,7742
24104,3675
24105,1424
24106,611
24107,5995
24108,285
24109,999
24110,385
24111,164
24112,1621
24113,73
24114,3408
24115,137
24116,273
24117,876
24118,0
24119,0
24120,0
24121,6
24122,0
24123,0
24124,4203
24125,3277
24126,3
24127,107
24128,10
24129,135
24130,60
24131,0
24132,0
24133,0
24134,57
24135,189
24136,130
24137,5192
24138,585
24139,0
24140,56
24141,1034
24142,149
24143,2015
24144,629
24145,13026
24146,31
24147,347
24148,13
24149,956
24150,4897
24151,8428
24152,3939
24153,1411
24154,736
24155,6408
24156,322
24157,1133
24158,535
24159,201
24160,1960
24161,91
24162,3690
24163,129
24164,237
24165,847
24166,0
24167,0
24168,0
24169,7
24170,0
24171,0
24172,3501
24173,2948
24174,2
24175,113
24176,6
24177,163
24178,91
24179,0
24180,0
24181,0
24182,61
24183,180
24184,130
24185,5150
24186,555
24187,0
24188,65
24189,1182
24190,170
24191,2016
24192,697
24193,14056
24194,30
24195,376
24196,11
24197,1003
24198,4830
24199,7809
24200,3346
24201,1607
24202,904
24203,6175
24204,318
24205,834
24206,479
24207,223
24208,1605
24209,69
24210,4234
24211,134
24212,321
24213,865
24214,0
24215,0
24216,0
24217,12
24218,0
24219,0
24220,3290
24221,2513
24222,4
24223,168
24224,8
24225,205
24226,79
24227,18
24228,58
24229,3
24230,66
24231,171
24232,106
24233,5387
24234,527
24235,0
24236,82
24237,1263
24238,140
24239,2017
24240,10622
24241,110460
24242,434
24243,6381
24244,6354
24245,26331
24246,24562
24247,55527
24248,20285
24249,17378
24250,1973
24251,40562
24252,926
24253,3054
24254,11189
24255,404
24256,14928
24257,281
24258,0
24259,101
24260,1436
24261,5521
24262,444
24263,16
24264,2
24265,462
24266,0
24267,0
24268,30007
24269,10388
24270,18
24271,1401
24272,231
24273,16362
24274,1956
24275,0
24276,0
24277,0
24278,561
24279,4083
24280,1935
24281,32062
24282,7029
24283,0
24284,3270
24285,7871
24286,5048
24287,2000
24288,10611
24289,110347
24290,481
24291,6269
24292,5221
24293,23995
24294,24135
24295,52260
24296,18241
24297,16014
24298,1821
24299,36970
24300,894
24301,2980
24302,11586
24303,377
24304,15285
24305,342
24306,11
24307,150
24308,1562
24309,5480
24310,551
24311,9
24312,7
24313,567
24314,0
24315,0
24316,28702
24317,9845
24318,22
24319,1388
24320,248
24321,16477
24322,1934
24323,0
24324,0
24325,0
24326,570
24327,3970
24328,1802
24329,31441
24330,7262
24331,11
24332,2071
24333,7845
24334,5185
24335,2001
24336,10172
24337,120545
24338,439
24339,6344
24340,5703
24341,22902
24342,23933
24343,54560
24344,17750
24345,17072
24346,1899
24347,37516
24348,795
24349,3092
24350,13200
24351,344
24352,17039
24353,403
24354,8
24355,181
24356,1722
24357,5101
24358,442
24359,10
24360,5
24361,458
24362,0
24363,0
24364,27716
24365,9526
24366,15
24367,1566
24368,253
24369,9937
24370,2712
24371,0
24372,0
24373,0
24374,640
24375,4203
24376,1887
24377,31167
24378,6591
24379,38
24380,2285
24381,7900
24382,5578
24383,2002
24384,9591
24385,124510
24386,421
24387,6212
24388,5205
24389,21174
24390,24021
24391,51716
24392,17656
24393,16228
24394,1770
24395,36268
24396,613
24397,3097
24398,11726
24399,305
24400,15435
24401,311
24402,9
24403,112
24404,1782
24405,5590
24406,275
24407,4
24408,1
24409,280
24410,0
24411,0
24412,24428
24413,7958
24414,27
24415,1294
24416,293
24417,15094
24418,2106
24419,0
24420,0
24421,0
24422,519
24423,3945
24424,1845
24425,28957
24426,6143
24427,0
24428,2816
24429,7264
24430,5629
24431,2003
24432,9930
24433,134698
24434,375
24435,6049
24436,5255
24437,21515
24438,24707
24439,53338
24440,17766
24441,18217
24442,1900
24443,38618
24444,735
24445,3072
24446,10871
24447,384
24448,14706
24449,379
24450,4
24451,117
24452,2288
24453,5651
24454,142
24455,7
24456,3
24457,152
24458,0
24459,0
24460,25144
24461,7567
24462,33
24463,1138
24464,269
24465,14928
24466,2401
24467,0
24468,0
24469,0
24470,479
24471,4076
24472,1836
24473,29106
24474,6026
24475,4
24476,1213
24477,7368
24478,6004
24479,2004
24480,9301
24481,136737
24482,368
24483,5784
24484,6326
24485,21601
24486,24694
24487,53846
24488,18459
24489,18965
24490,1956
24491,40164
24492,785
24493,3046
24494,9954
24495,269
24496,13682
24497,413
24498,16
24499,80
24500,1983
24501,5387
24502,276
24503,6
24504,1
24505,283
24506,0
24507,0
24508,23409
24509,7265
24510,21
24511,1092
24512,278
24513,14872
24514,2342
24515,0
24516,0
24517,0
24518,485
24519,4180
24520,1886
24521,28190
24522,5198
24523,1
24524,1714
24525,7113
24526,6287
24527,2005
24528,9152
24529,147107
24530,455
24531,6147
24532,6322
24533,21551
24534,25204
24535,54194
24536,18980
24537,19698
24538,2042
24539,41528
24540,808
24541,2737
24542,9150
24543,296
24544,12643
24545,460
24546,3
24547,120
24548,1972
24549,4856
24550,281
24551,15
24552,13
24553,309
24554,0
24555,0
24556,23613
24557,8038
24558,24
24559,1096
24560,312
24561,15307
24562,2022
24563,0
24564,0
24565,0
24566,428
24567,4425
24568,1762
24569,28058
24570,5118
24571,5
24572,1635
24573,7665
24574,6463
24575,2006
24576,8946
24577,151131
24578,372
24579,5848
24580,4872
24581,22776
24582,25031
24583,52773
24584,20112
24585,17017
24586,1985
24587,40049
24588,935
24589,3054
24590,8898
24591,313
24592,12712
24593,447
24594,0
24595,139
24596,1738
24597,3681
24598,125
24599,43
24600,14
24601,182
24602,0
24603,0
24604,24672
24605,7757
24606,23
24607,936
24608,269
24609,14958
24610,1706
24611,0
24612,0
24613,0
24614,400
24615,4065
24616,1606
24617,26830
24618,4567
24619,0
24620,992
24621,7457
24622,5451
24623,2007
24624,8929
24625,151567
24626,397
24627,6419
24628,4728
24629,23314
24630,24313
24631,52749
24632,21151
24633,16165
24634,1851
24635,40280
24636,1113
24637,3354
24638,7971
24639,337
24640,12176
24641,514
24642,0
24643,162
24644,1729
24645,4992
24646,75
24647,23
24648,45
24649,158
24650,0
24651,0
24652,26932
24653,7683
24654,25
24655,917
24656,276
24657,15113
24658,1453
24659,0
24660,0
24661,0
24662,372
24663,4371
24664,1527
24665,26380
24666,4027
24667,0
24668,1897
24669,6914
24670,5059
24671,2008
24672,8757
24673,152911
24674,313
24675,6234
24676,5662
24677,21804
24678,27359
24679,52501
24680,22001
24681,14529
24682,1850
24683,39765
24684,1385
24685,3753
24686,8005
24687,297
24688,12736
24689,681
24690,0
24691,145
24692,1766
24693,5041
24694,261
24695,1
24696,11
24697,275
24698,0
24699,0
24700,27513
24701,6956
24702,33
24703,796
24704,229
24705,14411
24706,1373
24707,0
24708,0
24709,0
24710,363
24711,4413
24712,1547
24713,27124
24714,3739
24715,0
24716,1483
24717,6406
24718,4851
24719,2009
24720,8271
24721,138472
24722,280
24723,5951
24724,3419
24725,19974
24726,26016
24727,49072
24728,21778
24729,12028
24730,1669
24731,37153
24732,1678
24733,3854
24734,6948
24735,353
24736,11919
24737,764
24738,0
24739,169
24740,1681
24741,3798
24742,82
24743,6
24744,18
24745,106
24746,0
24747,0
24748,26635
24749,6640
24750,32
24751,642
24752,254
24753,13284
24754,1489
24755,0
24756,0
24757,0
24758,313
24759,3825
24760,1441
24761,26206
24762,3182
24763,0
24764,839
24765,5488
24766,4300
24767,2010
24768,7900
24769,128317
24770,263
24771,6584
24772,1795
24773,17791
24774,26206
24775,46377
24776,21720
24777,10742
24778,1740
24779,35960
24780,1758
24781,3258
24782,6008
24783,416
24784,10417
24785,735
24786,0
24787,211
24788,1839
24789,3323
24790,69
24791,9
24792,17
24793,103
24794,0
24795,0
24796,26191
24797,7259
24798,35
24799,688
24800,207
24801,14603
24802,1086
24803,0
24804,0
24805,0
24806,279
24807,3561
24808,1298
24809,24331
24810,3327
24811,0
24812,289
24813,5227
24814,4081
24815,2011
24816,7294
24817,130167
24818,239
24819,6547
24820,1705
24821,17874
24822,25785
24823,51297
24824,23577
24825,12935
24826,2095
24827,40331
24828,1732
24829,3352
24830,6573
24831,352
24832,10966
24833,689
24834,0
24835,204
24836,1731
24837,3113
24838,78
24839,14
24840,7
24841,99
24842,0
24843,0
24844,25628
24845,5072
24846,35
24847,676
24848,220
24849,12620
24850,895
24851,0
24852,0
24853,0
24854,317
24855,3528
24856,1262
24857,23552
24858,3331
24859,0
24860,238
24861,4645
24862,3968
24863,2012
24864,6833
24865,116546
24866,218
24867,5572
24868,1000
24869,13655
24870,23924
24871,51440
24872,23662
24873,13987
24874,1624
24875,41354
24876,2081
24877,3266
24878,5809
24879,321
24880,10076
24881,680
24882,0
24883,271
24884,1255
24885,2956
24886,127
24887,4
24888,12
24889,143
24890,0
24891,0
24892,24657
24893,3753
24894,27
24895,666
24896,232
24897,11170
24898,1147
24899,0
24900,0
24901,0
24902,289
24903,3569
24904,1184
24905,22315
24906,3097
24907,0
24908,233
24909,3986
24910,3987
24911,2013
24912,6552
24913,116897
24914,213
24915,5097
24916,1808
24917,15129
24918,23528
24919,53458
24920,24011
24921,14196
24922,2052
24923,42589
24924,2330
24925,3199
24926,6526
24927,531
24928,10869
24929,613
24930,0
24931,331
24932,1159
24933,4933
24934,186
24935,40
24936,27
24937,253
24938,0
24939,0
24940,24853
24941,3873
24942,25
24943,542
24944,261
24945,10108
24946,935
24947,0
24948,0
24949,0
24950,320
24951,3342
24952,1135
24953,21890
24954,2764
24955,0
24956,348
24957,3835
24958,3853
24959,2014
24960,6050
24961,107094
24962,164
24963,4260
24964,1400
24965,12178
24966,22810
24967,49499
24968,23823
24969,11935
24970,1767
24971,39751
24972,2226
24973,3059
24974,5743
24975,385
24976,9746
24977,559
24978,0
24979,291
24980,1021
24981,3559
24982,309
24983,23
24984,8
24985,340
24986,0
24987,0
24988,22462
24989,3595
24990,10
24991,635
24992,171
24993,9056
24994,756
24995,0
24996,0
24997,0
24998,368
24999,2830
25000,952
25001,21107
25002,2239
25003,0
25004,397
25005,3739
25006,3438
25007,2015
25008,6465
25009,110108
25010,181
25011,4356
25012,1400
25013,12819
25014,23271
25015,62247
25016,31766
25017,14768
25018,1914
25019,51068
25020,2620
25021,3360
25022,6629
25023,481
25024,11179
25025,709
25026,0
25027,322
25028,1051
25029,3903
25030,404
25031,7
25032,10
25033,421
25034,0
25035,0
25036,21975
25037,3045
25038,16
25039,499
25040,201
25041,8215
25042,866
25043,0
25044,0
25045,0
25046,397
25047,3041
25048,973
25049,22659
25050,2724
25051,0
25052,274
25053,3896
25054,4120
25055,2016
25056,5967
25057,107058
25058,135
25059,4055
25060,608
25061,11946
25062,21738
25063,63725
25064,34501
25065,15315
25066,1626
25067,53796
25068,2354
25069,3122
25070,5833
25071,354
25072,9927
25073,618
25074,0
25075,273
25076,1034
25077,3536
25078,133
25079,12
25080,17
25081,162
25082,0
25083,0
25084,20691
25085,2880
25086,31
25087,497
25088,151
25089,8924
25090,917
25091,0
25092,0
25093,0
25094,346
25095,2671
25096,937
25097,20690
25098,2628
25099,0
25100,304
25101,3365
25102,4016
25103,2017
25104,2318
25105,36199
25106,55
25107,1091
25108,48
25109,1625
25110,9271
25111,4649
25112,1784
25113,205
25114,248
25115,2626
25116,385
25117,202
25118,1147
25119,69
25120,1991
25121,573
25122,502
25123,153
25124,236
25125,312
25126,0
25127,0
25128,0
25129,0
25130,0
25131,0
25132,5182
25133,3514
25134,5
25135,258
25136,82
25137,694
25138,528
25139,0
25140,0
25141,0
25142,99
25143,443
25144,64
25145,5978
25146,861
25147,27
25148,14
25149,613
25150,571
25151,2000
25152,1869
25153,26393
25154,24
25155,741
25156,129
25157,1509
25158,6821
25159,3865
25160,1364
25161,78
25162,317
25163,2080
25164,321
25165,175
25166,1121
25167,26
25168,1775
25169,453
25170,1503
25171,113
25172,244
25173,252
25174,0
25175,0
25176,0
25177,0
25178,0
25179,0
25180,3740
25181,2827
25182,1
25183,250
25184,50
25185,402
25186,412
25187,0
25188,0
25189,0
25190,75
25191,293
25192,65
25193,4979
25194,632
25195,54
25196,56
25197,541
25198,506
25199,2001
25200,2457
25201,34962
25202,41
25203,938
25204,132
25205,2093
25206,10808
25207,4389
25208,1614
25209,174
25210,229
25211,2429
25212,391
25213,241
25214,1198
25215,87
25216,1924
25217,394
25218,1930
25219,173
25220,368
25221,494
25222,0
25223,0
25224,0
25225,0
25226,0
25227,0
25228,4337
25229,3166
25230,8
25231,396
25232,81
25233,751
25234,424
25235,0
25236,0
25237,0
25238,130
25239,361
25240,70
25241,5606
25242,695
25243,27
25244,17
25245,744
25246,612
25247,2002
25248,2040
25249,29739
25250,33
25251,951
25252,58
25253,2531
25254,9596
25255,5559
25256,2052
25257,219
25258,274
25259,2989
25260,444
25261,421
25262,1539
25263,93
25264,2492
25265,439
25266,1582
25267,136
25268,308
25269,396
25270,0
25271,0
25272,0
25273,0
25274,0
25275,0
25276,4690
25277,3630
25278,7
25279,312
25280,77
25281,939
25282,251
25283,0
25284,0
25285,0
25286,95
25287,285
25288,120
25289,5178
25290,718
25291,57
25292,12
25293,636
25294,649
25295,2003
25296,2798
25297,40722
25298,44
25299,1222
25300,18
25301,2904
25302,12849
25303,7429
25304,2293
25305,313
25306,850
25307,4091
25308,635
25309,469
25310,1764
25311,144
25312,2904
25313,527
25314,545
25315,207
25316,612
25317,747
25318,2
25319,0
25320,0
25321,2
25322,0
25323,0
25324,5764
25325,4575
25326,11
25327,382
25328,92
25329,1117
25330,412
25331,0
25332,0
25333,0
25334,137
25335,369
25336,144
25337,6585
25338,898
25339,80
25340,12
25341,697
25342,754
25343,2004
25344,2806
25345,38928
25346,482
25347,1082
25348,47
25349,2676
25350,11558
