,State,Offense_Year,Offense_Type,Offense_Count
844,AK,2017,larceny,2356
845,AK,2017,liquor,653
846,AK,2017,manslaughter,2
847,AK,2017,mvt,694
848,AK,2017,murder,46
849,AK,2017,offense_family,159
850,AK,2017,prostitution,5
851,AK,2017,prostitution_a_p_p,0
852,AK,2017,prostitution_p,3
853,AK,2017,prostitution_p_p,2
854,AK,2017,rape,126
855,AK,2017,robbery,289
856,AK,2017,sex_offense,256
857,AK,2017,simple_assault,4478
858,AK,2017,stolen_property,105
859,AK,2017,suspicion,0
860,AK,2017,vagrancy,2
861,AK,2017,vandalism,1004
862,AK,2017,weapons,369
863,AK,2017,data_year,2017
864,AL,2000,aggravated_assault,4016
865,AL,2000,all_other_offenses,45442
866,AL,2000,arson,109
867,AL,2000,burglary,2458
868,AL,2000,curfew,159
869,AL,2000,disorderly,3060
870,AL,2000,driving,13703
871,AL,2000,drug_abuse_gt,12292
872,AL,2000,drug_poss_m,8083
873,AL,2000,drug_poss_opium,2813
874,AL,2000,drug_poss_other,164
875,AL,2000,drug_poss_subtotal,11568
876,AL,2000,drug_poss_synthetic,508
877,AL,2000,drug_sales_m,185
878,AL,2000,drug_sales_opium,334
879,AL,2000,drug_sales_other,75
880,AL,2000,drug_sales_subtotal,724
881,AL,2000,drug_sales_synthetic,130
882,AL,2000,drunkness,7295
883,AL,2000,embezzlement,38
884,AL,2000,forgery,1652
885,AL,2000,fraud,10607
886,AL,2000,g_all,50
887,AL,2000,g_b,0
888,AL,2000,g_n,1
889,AL,2000,g_t,51
890,AL,2000,ht_c_s_a,0
891,AL,2000,ht_i_s,0
892,AL,2000,larceny,11762
893,AL,2000,liquor,6259
894,AL,2000,manslaughter,20
895,AL,2000,mvt,902
896,AL,2000,murder,317
897,AL,2000,offense_family,1292
898,AL,2000,prostitution,138
899,AL,2000,prostitution_a_p_p,0
900,AL,2000,prostitution_p,0
901,AL,2000,prostitution_p_p,0
902,AL,2000,rape,364
903,AL,2000,robbery,1154
904,AL,2000,sex_offense,299
905,AL,2000,simple_assault,21645
906,AL,2000,stolen_property,1479
907,AL,2000,suspicion,1
908,AL,2000,vagrancy,184
909,AL,2000,vandalism,1896
910,AL,2000,weapons,1262
911,AL,2000,data_year,2000
912,AL,2001,aggravated_assault,3614
913,AL,2001,all_other_offenses,59388
914,AL,2001,arson,89
915,AL,2001,burglary,2717
916,AL,2001,curfew,91
917,AL,2001,disorderly,3692
918,AL,2001,driving,13161
919,AL,2001,drug_abuse_gt,12932
920,AL,2001,drug_poss_m,7971
921,AL,2001,drug_poss_opium,2853
922,AL,2001,drug_poss_other,369
923,AL,2001,drug_poss_subtotal,12099
924,AL,2001,drug_poss_synthetic,906
925,AL,2001,drug_sales_m,200
926,AL,2001,drug_sales_opium,350
927,AL,2001,drug_sales_other,133
928,AL,2001,drug_sales_subtotal,833
929,AL,2001,drug_sales_synthetic,150
930,AL,2001,drunkness,8139
931,AL,2001,embezzlement,32
932,AL,2001,forgery,1967
933,AL,2001,fraud,11366
934,AL,2001,g_all,110
935,AL,2001,g_b,0
936,AL,2001,g_n,0
937,AL,2001,g_t,110
938,AL,2001,ht_c_s_a,0
939,AL,2001,ht_i_s,0
940,AL,2001,larceny,13580
941,AL,2001,liquor,6044
942,AL,2001,manslaughter,31
943,AL,2001,mvt,1061
944,AL,2001,murder,306
945,AL,2001,offense_family,1464
946,AL,2001,prostitution,90
947,AL,2001,prostitution_a_p_p,0
948,AL,2001,prostitution_p,0
949,AL,2001,prostitution_p_p,0
950,AL,2001,rape,323
951,AL,2001,robbery,1430
952,AL,2001,sex_offense,349
953,AL,2001,simple_assault,23918
954,AL,2001,stolen_property,1881
955,AL,2001,suspicion,0
956,AL,2001,vagrancy,162
957,AL,2001,vandalism,2143
958,AL,2001,weapons,1340
959,AL,2001,data_year,2001
960,AL,2002,aggravated_assault,4351
961,AL,2002,all_other_offenses,72113
962,AL,2002,arson,107
963,AL,2002,burglary,2849
964,AL,2002,curfew,132
965,AL,2002,disorderly,3808
966,AL,2002,driving,13869
967,AL,2002,drug_abuse_gt,14100
968,AL,2002,drug_poss_m,8383
969,AL,2002,drug_poss_opium,3148
970,AL,2002,drug_poss_other,514
971,AL,2002,drug_poss_subtotal,13052
972,AL,2002,drug_poss_synthetic,1007
973,AL,2002,drug_sales_m,190
974,AL,2002,drug_sales_opium,372
975,AL,2002,drug_sales_other,326
976,AL,2002,drug_sales_subtotal,1048
977,AL,2002,drug_sales_synthetic,160
978,AL,2002,drunkness,9715
979,AL,2002,embezzlement,27
980,AL,2002,forgery,2028
981,AL,2002,fraud,11392
982,AL,2002,g_all,93
983,AL,2002,g_b,1
984,AL,2002,g_n,1
985,AL,2002,g_t,95
986,AL,2002,ht_c_s_a,0
987,AL,2002,ht_i_s,0
988,AL,2002,larceny,14691
989,AL,2002,liquor,6503
990,AL,2002,manslaughter,25
991,AL,2002,mvt,1242
992,AL,2002,murder,300
993,AL,2002,offense_family,1390
994,AL,2002,prostitution,187
995,AL,2002,prostitution_a_p_p,0
996,AL,2002,prostitution_p,0
997,AL,2002,prostitution_p_p,0
998,AL,2002,rape,370
999,AL,2002,robbery,1709
1000,AL,2002,sex_offense,395
1001,AL,2002,simple_assault,27883
1002,AL,2002,stolen_property,2157
1003,AL,2002,suspicion,0
1004,AL,2002,vagrancy,324
1005,AL,2002,vandalism,2396
1006,AL,2002,weapons,1364
1007,AL,2002,data_year,2002
1008,AL,2003,aggravated_assault,4232
1009,AL,2003,all_other_offenses,79847
1010,AL,2003,arson,114
1011,AL,2003,burglary,3059
1012,AL,2003,curfew,52
1013,AL,2003,disorderly,4129
1014,AL,2003,driving,14340
1015,AL,2003,drug_abuse_gt,16133
1016,AL,2003,drug_poss_m,9225
1017,AL,2003,drug_poss_opium,3496
1018,AL,2003,drug_poss_other,721
1019,AL,2003,drug_poss_subtotal,14647
1020,AL,2003,drug_poss_synthetic,1205
1021,AL,2003,drug_sales_m,324
1022,AL,2003,drug_sales_opium,468
1023,AL,2003,drug_sales_other,463
1024,AL,2003,drug_sales_subtotal,1486
1025,AL,2003,drug_sales_synthetic,231
1026,AL,2003,drunkness,9845
1027,AL,2003,embezzlement,17
1028,AL,2003,forgery,2394
1029,AL,2003,fraud,10974
1030,AL,2003,g_all,109
1031,AL,2003,g_b,0
1032,AL,2003,g_n,1
1033,AL,2003,g_t,110
1034,AL,2003,ht_c_s_a,0
1035,AL,2003,ht_i_s,0
1036,AL,2003,larceny,15621
1037,AL,2003,liquor,6909
1038,AL,2003,manslaughter,23
1039,AL,2003,mvt,1306
1040,AL,2003,murder,311
1041,AL,2003,offense_family,1506
1042,AL,2003,prostitution,135
1043,AL,2003,prostitution_a_p_p,0
1044,AL,2003,prostitution_p,0
1045,AL,2003,prostitution_p_p,0
1046,AL,2003,rape,386
1047,AL,2003,robbery,1563
1048,AL,2003,sex_offense,433
1049,AL,2003,simple_assault,28388
1050,AL,2003,stolen_property,2380
1051,AL,2003,suspicion,1
1052,AL,2003,vagrancy,199
1053,AL,2003,vandalism,2596
1054,AL,2003,weapons,1334
1055,AL,2003,data_year,2003
1056,AL,2004,aggravated_assault,3926
1057,AL,2004,all_other_offenses,78939
1058,AL,2004,arson,121
1059,AL,2004,burglary,3498
1060,AL,2004,curfew,59
1061,AL,2004,disorderly,4834
1062,AL,2004,driving,13582
1063,AL,2004,drug_abuse_gt,18315
1064,AL,2004,drug_poss_m,10219
1065,AL,2004,drug_poss_opium,4118
1066,AL,2004,drug_poss_other,982
1067,AL,2004,drug_poss_subtotal,16513
1068,AL,2004,drug_poss_synthetic,1194
1069,AL,2004,drug_sales_m,281
1070,AL,2004,drug_sales_opium,681
1071,AL,2004,drug_sales_other,636
1072,AL,2004,drug_sales_subtotal,1802
1073,AL,2004,drug_sales_synthetic,204
1074,AL,2004,drunkness,9474
1075,AL,2004,embezzlement,20
1076,AL,2004,forgery,2490
1077,AL,2004,fraud,10432
1078,AL,2004,g_all,53
1079,AL,2004,g_b,1
1080,AL,2004,g_n,0
1081,AL,2004,g_t,54
1082,AL,2004,ht_c_s_a,0
1083,AL,2004,ht_i_s,0
1084,AL,2004,larceny,15773
1085,AL,2004,liquor,6529
1086,AL,2004,manslaughter,25
1087,AL,2004,mvt,1173
1088,AL,2004,murder,280
1089,AL,2004,offense_family,1143
1090,AL,2004,prostitution,173
1091,AL,2004,prostitution_a_p_p,0
1092,AL,2004,prostitution_p,0
1093,AL,2004,prostitution_p_p,0
1094,AL,2004,rape,457
1095,AL,2004,robbery,1405
1096,AL,2004,sex_offense,396
1097,AL,2004,simple_assault,28536
1098,AL,2004,stolen_property,2200
1099,AL,2004,suspicion,2
1100,AL,2004,vagrancy,317
1101,AL,2004,vandalism,2550
1102,AL,2004,weapons,1215
1103,AL,2004,data_year,2004
1104,AL,2005,aggravated_assault,3389
1105,AL,2005,all_other_offenses,68569
1106,AL,2005,arson,95
1107,AL,2005,burglary,2932
1108,AL,2005,curfew,76
1109,AL,2005,disorderly,4675
1110,AL,2005,driving,11621
1111,AL,2005,drug_abuse_gt,15704
1112,AL,2005,drug_poss_m,8464
1113,AL,2005,drug_poss_opium,3998
1114,AL,2005,drug_poss_other,817
1115,AL,2005,drug_poss_subtotal,14265
1116,AL,2005,drug_poss_synthetic,986
1117,AL,2005,drug_sales_m,192
1118,AL,2005,drug_sales_opium,570
1119,AL,2005,drug_sales_other,503
1120,AL,2005,drug_sales_subtotal,1439
1121,AL,2005,drug_sales_synthetic,174
1122,AL,2005,drunkness,8562
1123,AL,2005,embezzlement,10
1124,AL,2005,forgery,2001
1125,AL,2005,fraud,8060
1126,AL,2005,g_all,49
1127,AL,2005,g_b,0
1128,AL,2005,g_n,0
1129,AL,2005,g_t,49
1130,AL,2005,ht_c_s_a,0
1131,AL,2005,ht_i_s,0
1132,AL,2005,larceny,13377
1133,AL,2005,liquor,4895
1134,AL,2005,manslaughter,28
1135,AL,2005,mvt,1051
1136,AL,2005,murder,284
1137,AL,2005,offense_family,981
1138,AL,2005,prostitution,124
1139,AL,2005,prostitution_a_p_p,0
1140,AL,2005,prostitution_p,0
1141,AL,2005,prostitution_p_p,0
1142,AL,2005,rape,359
1143,AL,2005,robbery,1325
1144,AL,2005,sex_offense,455
1145,AL,2005,simple_assault,24141
1146,AL,2005,stolen_property,1901
1147,AL,2005,suspicion,2
1148,AL,2005,vagrancy,297
1149,AL,2005,vandalism,2179
1150,AL,2005,weapons,1148
1151,AL,2005,data_year,2005
1152,AL,2006,aggravated_assault,2971
1153,AL,2006,all_other_offenses,62179
1154,AL,2006,arson,95
1155,AL,2006,burglary,2843
1156,AL,2006,curfew,30
1157,AL,2006,disorderly,3966
1158,AL,2006,driving,10536
1159,AL,2006,drug_abuse_gt,14860
1160,AL,2006,drug_poss_m,8015
1161,AL,2006,drug_poss_opium,4444
1162,AL,2006,drug_poss_other,673
1163,AL,2006,drug_poss_subtotal,13855
1164,AL,2006,drug_poss_synthetic,723
1165,AL,2006,drug_sales_m,142
1166,AL,2006,drug_sales_opium,383
1167,AL,2006,drug_sales_other,270
1168,AL,2006,drug_sales_subtotal,959
1169,AL,2006,drug_sales_synthetic,164
1170,AL,2006,drunkness,8152
1171,AL,2006,embezzlement,34
1172,AL,2006,forgery,1650
1173,AL,2006,fraud,6955
1174,AL,2006,g_all,80
1175,AL,2006,g_b,0
1176,AL,2006,g_n,2
1177,AL,2006,g_t,82
1178,AL,2006,ht_c_s_a,0
1179,AL,2006,ht_i_s,0
1180,AL,2006,larceny,11213
1181,AL,2006,liquor,5032
1182,AL,2006,manslaughter,26
1183,AL,2006,mvt,924
1184,AL,2006,murder,309
1185,AL,2006,offense_family,792
1186,AL,2006,prostitution,188
1187,AL,2006,prostitution_a_p_p,0
1188,AL,2006,prostitution_p,0
1189,AL,2006,prostitution_p_p,0
1190,AL,2006,rape,280
1191,AL,2006,robbery,1439
1192,AL,2006,sex_offense,463
1193,AL,2006,simple_assault,21463
1194,AL,2006,stolen_property,1971
1195,AL,2006,suspicion,0
1196,AL,2006,vagrancy,266
1197,AL,2006,vandalism,1791
1198,AL,2006,weapons,1113
1199,AL,2006,data_year,2006
1200,AL,2007,aggravated_assault,3807
1201,AL,2007,all_other_offenses,77383
1202,AL,2007,arson,107
1203,AL,2007,burglary,3379
1204,AL,2007,curfew,55
1205,AL,2007,disorderly,5014
1206,AL,2007,driving,12857
1207,AL,2007,drug_abuse_gt,17309
1208,AL,2007,drug_poss_m,9524
1209,AL,2007,drug_poss_opium,4664
1210,AL,2007,drug_poss_other,781
1211,AL,2007,drug_poss_subtotal,15992
1212,AL,2007,drug_poss_synthetic,1023
1213,AL,2007,drug_sales_m,131
1214,AL,2007,drug_sales_opium,661
1215,AL,2007,drug_sales_other,352
1216,AL,2007,drug_sales_subtotal,1316
1217,AL,2007,drug_sales_synthetic,172
1218,AL,2007,drunkness,10584
1219,AL,2007,embezzlement,61
1220,AL,2007,forgery,1892
1221,AL,2007,fraud,7818
1222,AL,2007,g_all,50
1223,AL,2007,g_b,0
1224,AL,2007,g_n,7
1225,AL,2007,g_t,57
1226,AL,2007,ht_c_s_a,0
1227,AL,2007,ht_i_s,0
1228,AL,2007,larceny,16258
1229,AL,2007,liquor,6073
1230,AL,2007,manslaughter,27
1231,AL,2007,mvt,1068
1232,AL,2007,murder,336
1233,AL,2007,offense_family,1054
1234,AL,2007,prostitution,182
1235,AL,2007,prostitution_a_p_p,0
1236,AL,2007,prostitution_p,0
1237,AL,2007,prostitution_p_p,0
1238,AL,2007,rape,319
1239,AL,2007,robbery,1763
1240,AL,2007,sex_offense,604
1241,AL,2007,simple_assault,25034
1242,AL,2007,stolen_property,2255
1243,AL,2007,suspicion,1
1244,AL,2007,vagrancy,421
1245,AL,2007,vandalism,2033
1246,AL,2007,weapons,1467
1247,AL,2007,data_year,2007
1248,AL,2008,aggravated_assault,3823
1249,AL,2008,all_other_offenses,81944
1250,AL,2008,arson,127
1251,AL,2008,burglary,4110
1252,AL,2008,curfew,32
1253,AL,2008,disorderly,4862
1254,AL,2008,driving,14991
1255,AL,2008,drug_abuse_gt,16488
1256,AL,2008,drug_poss_m,9083
1257,AL,2008,drug_poss_opium,4161
1258,AL,2008,drug_poss_other,874
1259,AL,2008,drug_poss_subtotal,15102
1260,AL,2008,drug_poss_synthetic,984
1261,AL,2008,drug_sales_m,178
1262,AL,2008,drug_sales_opium,479
1263,AL,2008,drug_sales_other,527
1264,AL,2008,drug_sales_subtotal,1385
1265,AL,2008,drug_sales_synthetic,201
1266,AL,2008,drunkness,11087
1267,AL,2008,embezzlement,153
1268,AL,2008,forgery,1818
1269,AL,2008,fraud,8381
1270,AL,2008,g_all,55
1271,AL,2008,g_b,3
1272,AL,2008,g_n,0
1273,AL,2008,g_t,58
1274,AL,2008,ht_c_s_a,0
1275,AL,2008,ht_i_s,0
1276,AL,2008,larceny,19192
1277,AL,2008,liquor,6077
1278,AL,2008,manslaughter,23
1279,AL,2008,mvt,1067
1280,AL,2008,murder,315
1281,AL,2008,offense_family,1055
1282,AL,2008,prostitution,260
1283,AL,2008,prostitution_a_p_p,0
1284,AL,2008,prostitution_p,0
1285,AL,2008,prostitution_p_p,0
1286,AL,2008,rape,356
1287,AL,2008,robbery,2047
1288,AL,2008,sex_offense,582
1289,AL,2008,simple_assault,26590
1290,AL,2008,stolen_property,2295
1291,AL,2008,suspicion,0
1292,AL,2008,vagrancy,300
1293,AL,2008,vandalism,2277
1294,AL,2008,weapons,1546
1295,AL,2008,data_year,2008
1296,AL,2009,aggravated_assault,3485
1297,AL,2009,all_other_offenses,75466
1298,AL,2009,arson,125
1299,AL,2009,burglary,4031
1300,AL,2009,curfew,27
1301,AL,2009,disorderly,4093
1302,AL,2009,driving,13924
1303,AL,2009,drug_abuse_gt,15180
1304,AL,2009,drug_poss_m,8230
1305,AL,2009,drug_poss_opium,3232
1306,AL,2009,drug_poss_other,823
1307,AL,2009,drug_poss_subtotal,13406
1308,AL,2009,drug_poss_synthetic,1121
1309,AL,2009,drug_sales_m,283
1310,AL,2009,drug_sales_opium,417
1311,AL,2009,drug_sales_other,869
1312,AL,2009,drug_sales_subtotal,1773
1313,AL,2009,drug_sales_synthetic,204
1314,AL,2009,drunkness,8868
1315,AL,2009,embezzlement,158
1316,AL,2009,forgery,1569
1317,AL,2009,fraud,7614
1318,AL,2009,g_all,111
1319,AL,2009,g_b,2
1320,AL,2009,g_n,5
1321,AL,2009,g_t,120
1322,AL,2009,ht_c_s_a,0
1323,AL,2009,ht_i_s,0
1324,AL,2009,larceny,19080
1325,AL,2009,liquor,4854
1326,AL,2009,manslaughter,21
1327,AL,2009,mvt,868
1328,AL,2009,murder,292
1329,AL,2009,offense_family,860
1330,AL,2009,prostitution,296
1331,AL,2009,prostitution_a_p_p,0
1332,AL,2009,prostitution_p,0
1333,AL,2009,prostitution_p_p,0
1334,AL,2009,rape,325
1335,AL,2009,robbery,1657
1336,AL,2009,sex_offense,550
1337,AL,2009,simple_assault,24341
1338,AL,2009,stolen_property,1932
1339,AL,2009,suspicion,0
1340,AL,2009,vagrancy,274
1341,AL,2009,vandalism,2034
1342,AL,2009,weapons,1379
1343,AL,2009,data_year,2009
1344,AL,2010,aggravated_assault,2678
1345,AL,2010,all_other_offenses,70047
1346,AL,2010,arson,108
1347,AL,2010,burglary,2183
1348,AL,2010,curfew,96
1349,AL,2010,disorderly,3192
1350,AL,2010,driving,13191
1351,AL,2010,drug_abuse_gt,8213
1352,AL,2010,drug_poss_m,3535
1353,AL,2010,drug_poss_opium,853
1354,AL,2010,drug_poss_other,1281
1355,AL,2010,drug_poss_subtotal,6430
1356,AL,2010,drug_poss_synthetic,761
1357,AL,2010,drug_sales_m,285
1358,AL,2010,drug_sales_opium,389
1359,AL,2010,drug_sales_other,890
1360,AL,2010,drug_sales_subtotal,1782
1361,AL,2010,drug_sales_synthetic,218
1362,AL,2010,drunkness,6140
1363,AL,2010,embezzlement,163
1364,AL,2010,forgery,1178
1365,AL,2010,fraud,6370
1366,AL,2010,g_all,45
1367,AL,2010,g_b,0
1368,AL,2010,g_n,2
1369,AL,2010,g_t,47
1370,AL,2010,ht_c_s_a,0
1371,AL,2010,ht_i_s,0
1372,AL,2010,larceny,12691
1373,AL,2010,liquor,3697
1374,AL,2010,manslaughter,11
1375,AL,2010,mvt,658
1376,AL,2010,murder,176
1377,AL,2010,offense_family,1022
1378,AL,2010,prostitution,74
1379,AL,2010,prostitution_a_p_p,0
1380,AL,2010,prostitution_p,0
1381,AL,2010,prostitution_p_p,0
1382,AL,2010,rape,230
1383,AL,2010,robbery,688
1384,AL,2010,sex_offense,412
1385,AL,2010,simple_assault,17457
1386,AL,2010,stolen_property,1496
1387,AL,2010,suspicion,0
1388,AL,2010,vagrancy,97
1389,AL,2010,vandalism,1878
1390,AL,2010,weapons,1084
1391,AL,2010,data_year,2010
1392,AL,2011,aggravated_assault,4
1393,AL,2011,all_other_offenses,425
1394,AL,2011,arson,0
1395,AL,2011,burglary,17
1396,AL,2011,curfew,0
1397,AL,2011,disorderly,30
1398,AL,2011,driving,287
1399,AL,2011,drug_abuse_gt,300
1400,AL,2011,drug_poss_m,165
1401,AL,2011,drug_poss_opium,38
1402,AL,2011,drug_poss_other,88
1403,AL,2011,drug_poss_subtotal,296
1404,AL,2011,drug_poss_synthetic,5
1405,AL,2011,drug_sales_m,0
1406,AL,2011,drug_sales_opium,0
1407,AL,2011,drug_sales_other,3
1408,AL,2011,drug_sales_subtotal,3
1409,AL,2011,drug_sales_synthetic,0
1410,AL,2011,drunkness,193
1411,AL,2011,embezzlement,16
1412,AL,2011,forgery,4
1413,AL,2011,fraud,9
1414,AL,2011,g_all,0
1415,AL,2011,g_b,0
1416,AL,2011,g_n,0
1417,AL,2011,g_t,0
1418,AL,2011,ht_c_s_a,0
1419,AL,2011,ht_i_s,0
1420,AL,2011,larceny,509
1421,AL,2011,liquor,6
1422,AL,2011,manslaughter,0
1423,AL,2011,mvt,5
1424,AL,2011,murder,0
1425,AL,2011,offense_family,1
1426,AL,2011,prostitution,0
1427,AL,2011,prostitution_a_p_p,0
1428,AL,2011,prostitution_p,0
1429,AL,2011,prostitution_p_p,0
1430,AL,2011,rape,0
1431,AL,2011,robbery,11
1432,AL,2011,sex_offense,0
1433,AL,2011,simple_assault,234
1434,AL,2011,stolen_property,20
1435,AL,2011,suspicion,0
1436,AL,2011,vagrancy,0
1437,AL,2011,vandalism,10
1438,AL,2011,weapons,20
1439,AL,2011,data_year,2011
1440,AL,2012,aggravated_assault,7
1441,AL,2012,all_other_offenses,321
1442,AL,2012,arson,0
1443,AL,2012,burglary,24
1444,AL,2012,curfew,0
1445,AL,2012,disorderly,17
1446,AL,2012,driving,286
1447,AL,2012,drug_abuse_gt,306
1448,AL,2012,drug_poss_m,181
1449,AL,2012,drug_poss_opium,32
1450,AL,2012,drug_poss_other,78
1451,AL,2012,drug_poss_subtotal,300
1452,AL,2012,drug_poss_synthetic,9
1453,AL,2012,drug_sales_m,1
1454,AL,2012,drug_sales_opium,1
1455,AL,2012,drug_sales_other,4
1456,AL,2012,drug_sales_subtotal,6
1457,AL,2012,drug_sales_synthetic,0
1458,AL,2012,drunkness,135
1459,AL,2012,embezzlement,20
1460,AL,2012,forgery,6
1461,AL,2012,fraud,22
1462,AL,2012,g_all,0
1463,AL,2012,g_b,0
1464,AL,2012,g_n,0
1465,AL,2012,g_t,0
1466,AL,2012,ht_c_s_a,0
1467,AL,2012,ht_i_s,0
1468,AL,2012,larceny,462
1469,AL,2012,liquor,8
1470,AL,2012,manslaughter,0
1471,AL,2012,mvt,3
1472,AL,2012,murder,1
1473,AL,2012,offense_family,0
1474,AL,2012,prostitution,0
1475,AL,2012,prostitution_a_p_p,0
1476,AL,2012,prostitution_p,0
1477,AL,2012,prostitution_p_p,0
1478,AL,2012,rape,1
1479,AL,2012,robbery,14
1480,AL,2012,sex_offense,4
1481,AL,2012,simple_assault,243
1482,AL,2012,stolen_property,18
1483,AL,2012,suspicion,0
1484,AL,2012,vagrancy,0
1485,AL,2012,vandalism,4
1486,AL,2012,weapons,16
1487,AL,2012,data_year,2012
1488,AL,2013,aggravated_assault,10
1489,AL,2013,all_other_offenses,312
1490,AL,2013,arson,1
1491,AL,2013,burglary,11
1492,AL,2013,curfew,0
1493,AL,2013,disorderly,21
1494,AL,2013,driving,259
1495,AL,2013,drug_abuse_gt,325
1496,AL,2013,drug_poss_m,188
1497,AL,2013,drug_poss_opium,42
1498,AL,2013,drug_poss_other,85
1499,AL,2013,drug_poss_subtotal,318
1500,AL,2013,drug_poss_synthetic,3
1501,AL,2013,drug_sales_m,2
1502,AL,2013,drug_sales_opium,0
1503,AL,2013,drug_sales_other,4
1504,AL,2013,drug_sales_subtotal,6
1505,AL,2013,drug_sales_synthetic,0
1506,AL,2013,drunkness,132
1507,AL,2013,embezzlement,17
1508,AL,2013,forgery,7
1509,AL,2013,fraud,15
1510,AL,2013,g_all,0
1511,AL,2013,g_b,0
1512,AL,2013,g_n,0
1513,AL,2013,g_t,0
1514,AL,2013,ht_c_s_a,0
1515,AL,2013,ht_i_s,0
1516,AL,2013,larceny,670
1517,AL,2013,liquor,16
1518,AL,2013,manslaughter,0
1519,AL,2013,mvt,2
1520,AL,2013,murder,2
1521,AL,2013,offense_family,1
1522,AL,2013,prostitution,4
1523,AL,2013,prostitution_a_p_p,0
1524,AL,2013,prostitution_p,0
1525,AL,2013,prostitution_p_p,0
1526,AL,2013,rape,2
1527,AL,2013,robbery,12
1528,AL,2013,sex_offense,0
1529,AL,2013,simple_assault,233
1530,AL,2013,stolen_property,30
1531,AL,2013,suspicion,0
1532,AL,2013,vagrancy,4
1533,AL,2013,vandalism,6
1534,AL,2013,weapons,27
1535,AL,2013,data_year,2013
1536,AL,2014,aggravated_assault,40
1537,AL,2014,all_other_offenses,904
1538,AL,2014,arson,1
1539,AL,2014,burglary,36
1540,AL,2014,curfew,0
1541,AL,2014,disorderly,41
1542,AL,2014,driving,293
1543,AL,2014,drug_abuse_gt,220
1544,AL,2014,drug_poss_m,109
1545,AL,2014,drug_poss_opium,27
1546,AL,2014,drug_poss_other,80
1547,AL,2014,drug_poss_subtotal,218
1548,AL,2014,drug_poss_synthetic,2
1549,AL,2014,drug_sales_m,0
1550,AL,2014,drug_sales_opium,1
1551,AL,2014,drug_sales_other,0
1552,AL,2014,drug_sales_subtotal,1
1553,AL,2014,drug_sales_synthetic,0
1554,AL,2014,drunkness,235
1555,AL,2014,embezzlement,13
1556,AL,2014,forgery,18
1557,AL,2014,fraud,59
1558,AL,2014,g_all,0
1559,AL,2014,g_b,0
1560,AL,2014,g_n,0
1561,AL,2014,g_t,0
1562,AL,2014,ht_c_s_a,0
1563,AL,2014,ht_i_s,0
1564,AL,2014,larceny,877
1565,AL,2014,liquor,74
1566,AL,2014,manslaughter,0
1567,AL,2014,mvt,10
1568,AL,2014,murder,2
1569,AL,2014,offense_family,1
1570,AL,2014,prostitution,0
1571,AL,2014,prostitution_a_p_p,0
1572,AL,2014,prostitution_p,0
1573,AL,2014,prostitution_p_p,0
1574,AL,2014,rape,2
1575,AL,2014,robbery,35
1576,AL,2014,sex_offense,3
1577,AL,2014,simple_assault,433
1578,AL,2014,stolen_property,36
1579,AL,2014,suspicion,0
1580,AL,2014,vagrancy,9
1581,AL,2014,vandalism,15
1582,AL,2014,weapons,27
1583,AL,2014,data_year,2014
1584,AL,2015,aggravated_assault,3863
1585,AL,2015,all_other_offenses,58210
1586,AL,2015,arson,93
1587,AL,2015,burglary,3031
1588,AL,2015,curfew,0
1589,AL,2015,disorderly,2254
1590,AL,2015,driving,8143
1591,AL,2015,drug_abuse_gt,9411
1592,AL,2015,drug_poss_m,2692
1593,AL,2015,drug_poss_opium,1621
1594,AL,2015,drug_poss_other,2181
1595,AL,2015,drug_poss_subtotal,7848
1596,AL,2015,drug_poss_synthetic,1354
1597,AL,2015,drug_sales_m,353
1598,AL,2015,drug_sales_opium,310
1599,AL,2015,drug_sales_other,811
1600,AL,2015,drug_sales_subtotal,1563
1601,AL,2015,drug_sales_synthetic,89
1602,AL,2015,drunkness,7283
1603,AL,2015,embezzlement,250
1604,AL,2015,forgery,1195
1605,AL,2015,fraud,4139
1606,AL,2015,g_all,0
1607,AL,2015,g_b,0
1608,AL,2015,g_n,0
1609,AL,2015,g_t,0
1610,AL,2015,ht_c_s_a,0
1611,AL,2015,ht_i_s,0
1612,AL,2015,larceny,16607
1613,AL,2015,liquor,1755
1614,AL,2015,manslaughter,5
1615,AL,2015,mvt,736
1616,AL,2015,murder,286
1617,AL,2015,offense_family,855
1618,AL,2015,prostitution,11
1619,AL,2015,prostitution_a_p_p,0
1620,AL,2015,prostitution_p,0
1621,AL,2015,prostitution_p_p,0
1622,AL,2015,rape,339
1623,AL,2015,robbery,1114
1624,AL,2015,sex_offense,459
1625,AL,2015,simple_assault,18583
1626,AL,2015,stolen_property,1979
1627,AL,2015,suspicion,0
1628,AL,2015,vagrancy,146
1629,AL,2015,vandalism,1506
1630,AL,2015,weapons,1415
1631,AL,2015,data_year,2015
1632,AL,2016,aggravated_assault,4632
